date,province,subcategory,actual_inflation,svr_prediction,ann_prediction
2026-07-01,JAMBI,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.13,-0.12605867256642433,0.2686967990069128
2026-07-01,KALIMANTAN BARAT,Peralatan dan Perlengkapan Perumahan dan Kebun,0.0,-0.1422993479115835,0.0550891179407241
2026-07-01,LAMPUNG,Peralatan dan Perlengkapan Perumahan dan Kebun,0.36,-0.11912669219457861,0.0818977309138684
2026-07-01,SUMATERA UTARA,Total,0.03,0.35067907500336837,0.04125263196605683
2026-07-01,JAWA TENGAH,Peralatan Rumah Tangga,-0.07,-0.0804856686811295,0.14428885743761896
2026-07-01,PAPUA BARAT DAYA,Peralatan Rumah Tangga,0.18,0.06052616702108615,0.07957964456272701
2026-07-01,PAPUA BARAT,Peralatan dan Perlengkapan Perumahan dan Kebun,0.18,-0.05009384121437144,0.036583770575259134
2026-07-01,MALUKU UTARA,Barang Pecah Belah dan Peralatan Makan Minum,1.42,0.1617289487783662,0.25612644306289223
2026-07-01,SULAWESI SELATAN,Peralatan dan Perlengkapan Perumahan dan Kebun,0.11,0.13942544813943947,0.034520877497110525
2026-07-01,SUMATERA SELATAN,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.04,0.37884094293948145,0.14128040211932633
2026-07-01,SUMATERA BARAT,Peralatan dan Perlengkapan Perumahan dan Kebun,0.83,0.3187037567329494,0.10535283719214661
2026-07-01,SULAWESI BARAT,Total,-0.1,0.026926732160225342,-0.020420717246941555
2026-07-01,LAMPUNG,Furnitur Perlengkapan dan Karpet,0.03,0.025347519302178156,0.2637396462067041
2026-07-01,KALIMANTAN BARAT,Peralatan Rumah Tangga,0.01,-0.07352923336264361,0.15089575224921795
2026-07-01,SULAWESI BARAT,Tekstil Rumah Tangga,0.16,0.03401848972808885,0.004138630383712066
2026-07-01,ACEH,Peralatan Rumah Tangga,3.27,0.03882762221511449,0.19127576124995446
2026-07-01,MALUKU,Furnitur Perlengkapan dan Karpet,0.04,0.038395582220394076,0.24959883562774612
2026-07-01,PAPUA BARAT,Peralatan Rumah Tangga,0.17,0.04472127804560522,0.09315245027666563
2026-07-01,PAPUA PEGUNUNGAN,Total,0.0,-0.07980605505530924,-0.03296227183681566
2026-07-01,MALUKU UTARA,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.27,0.08345116567416788,0.2524959930449444
2026-07-01,SULAWESI SELATAN,Tekstil Rumah Tangga,-0.47,0.07398870124402457,0.010414617264857734
2026-07-01,RIAU,Tekstil Rumah Tangga,0.0,-0.0022994619116563086,-0.000997744797429173
2026-07-01,GORONTALO,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.55,-0.1361094333458528,0.2834368038375986
2026-07-01,SULAWESI UTARA,Peralatan dan Perlengkapan Perumahan dan Kebun,0.62,0.2688195030367577,0.08360543197187811
2026-07-01,PAPUA BARAT,Furnitur Perlengkapan dan Karpet,0.08,0.10538804919480604,0.16707419031272766
2026-07-01,KALIMANTAN UTARA,Tekstil Rumah Tangga,0.02,-0.21275628555185655,0.03470301921198074
2026-07-01,GORONTALO,Tekstil Rumah Tangga,0.0,-0.17247275039212617,0.01773508286373124
2026-07-01,BALI,Tekstil Rumah Tangga,0.0,-0.07750801253431838,0.055453307308590355
2026-07-01,BALI,Peralatan Rumah Tangga,0.31,0.008550975576531172,0.1851682859414491
2026-07-01,JAWA TENGAH,Furnitur Perlengkapan dan Karpet,0.04,-0.08370869940402237,0.22652329727560147
2026-07-01,RIAU,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.32,0.22800974469662627,0.09897817641704335
2026-07-01,KALIMANTAN UTARA,Furnitur Perlengkapan dan Karpet,0.43,-0.014002338800517933,0.2648655131009994
2026-07-01,SULAWESI TENGGARA,Peralatan Rumah Tangga,-0.17,0.26467656941679785,0.10300839330509196
2026-07-01,SULAWESI TENGGARA,Total,0.13,0.14403441136400907,-0.004400523098638642
2026-07-01,JAWA TENGAH,Total,0.01,-0.1478164368688457,-0.01762268659835968
2026-07-01,SULAWESI UTARA,Furnitur Perlengkapan dan Karpet,0.34,0.3102303848627255,0.135793714410491
2026-07-01,PAPUA BARAT,Tekstil Rumah Tangga,0.0,-0.13295733126987308,0.008377468487895973
2026-07-01,DKI JAKARTA,Total,0.3,-0.10512279548361825,-0.00655158244704071
2026-07-01,PAPUA BARAT DAYA,Barang Pecah Belah dan Peralatan Makan Minum,-0.23,0.2462817711688441,0.1915047561302123
2026-07-01,PAPUA PEGUNUNGAN,Peralatan dan Perlengkapan Perumahan dan Kebun,0.0,-0.010458680790913277,0.024012276478590278
2026-07-01,MALUKU,Tekstil Rumah Tangga,-1.23,-0.195131071846939,0.05264686848202452
2026-07-01,SUMATERA SELATAN,Barang Pecah Belah dan Peralatan Makan Minum,0.0,0.4557837462781489,0.13263080725688595
2026-07-01,GORONTALO,Peralatan dan Perlengkapan Perumahan dan Kebun,0.0,-0.1142551785009136,0.07843987884639017
2026-07-01,PAPUA BARAT DAYA,Furnitur Perlengkapan dan Karpet,0.64,0.1200377447591503,0.1490795145512068
2026-07-01,GORONTALO,Barang Pecah Belah dan Peralatan Makan Minum,0.0,-0.048264559306263166,0.3293794829216051
2026-07-01,SULAWESI TENGGARA,Peralatan dan Perlengkapan Perumahan dan Kebun,0.16,0.22228975171043963,0.0633580113327655
2026-07-01,KALIMANTAN BARAT,Barang Pecah Belah dan Peralatan Makan Minum,0.0,0.001806740037798349,0.29549743133803197
2026-07-01,RIAU,Peralatan Rumah Tangga,0.04,0.14312569452198964,0.05558386131818632
2026-07-01,INDONESIA,Tekstil Rumah Tangga,-0.11,-0.18328587587343215,0.011181132480133804
2026-07-01,KEPULAUAN RIAU,Barang Pecah Belah dan Peralatan Makan Minum,0.0,0.1075068437396336,0.27637326708316035
2026-07-01,KEPULAUAN RIAU,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,1.09,0.031793096317292324,0.2848420629337305
2026-07-01,PAPUA BARAT DAYA,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.23,0.16285138563313772,0.17847973314463858
2026-07-01,JAWA TENGAH,Tekstil Rumah Tangga,0.07,-0.20463129713610506,0.009179469356447756
2026-07-01,SULAWESI SELATAN,Furnitur Perlengkapan dan Karpet,0.02,0.23157483845516502,0.10409246219611068
2026-07-01,RIAU,Furnitur Perlengkapan dan Karpet,0.12,0.18865960496089507,0.09184350255001159
2026-07-01,BANTEN,Barang Pecah Belah dan Peralatan Makan Minum,0.0,-0.003814438410687515,0.3588663922798695
2026-07-01,SULAWESI SELATAN,Peralatan Rumah Tangga,0.15,0.19850724375608841,0.07238858274841817
2026-07-01,DI YOGYAKARTA,Barang Pecah Belah dan Peralatan Makan Minum,0.12,-0.03645243564347744,0.34344832715464535
2026-07-01,KALIMANTAN BARAT,Furnitur Perlengkapan dan Karpet,0.0,-0.0637261794941768,0.2465855758554654
2026-07-01,KALIMANTAN UTARA,Total,0.19,-0.16503734464063236,-0.006936275167203715
2026-07-01,KEPULAUAN RIAU,Peralatan dan Perlengkapan Perumahan dan Kebun,-0.08,-0.12540295330647133,0.07522508666158637
2026-07-01,PAPUA PEGUNUNGAN,Tekstil Rumah Tangga,0.0,-0.09029487690697557,-0.010691044971871233
2026-07-01,JAWA TIMUR,Tekstil Rumah Tangga,0.05,-0.20878121312765252,0.012526929975167522
2026-07-01,PAPUA BARAT,Total,0.56,-0.11430819595293862,-0.013989448957502301
2026-07-01,JAWA TENGAH,Peralatan dan Perlengkapan Perumahan dan Kebun,0.05,-0.13961296260673528,0.057325923540216206
2026-07-01,BALI,Peralatan dan Perlengkapan Perumahan dan Kebun,1.26,-0.019398008580020942,0.15494428859248013
2026-07-01,MALUKU,Total,0.09,-0.15854784422212198,0.014180553711030691
2026-07-01,KALIMANTAN BARAT,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.1,-0.07459147740503091,0.2683776739669451
2026-07-01,JAMBI,Barang Pecah Belah dan Peralatan Makan Minum,0.08,-0.04321306292701088,0.3127452523963776
2026-07-01,SUMATERA UTARA,Peralatan Rumah Tangga,0.07,0.4308988795208304,0.17322471350847143
2026-07-01,PAPUA PEGUNUNGAN,Peralatan Rumah Tangga,0.0,0.07807679283427227,0.06792200945572843
2026-07-01,KEPULAUAN RIAU,Peralatan Rumah Tangga,0.02,-0.03288128040255778,0.1584721829995376
2026-07-01,KEPULAUAN BANGKA BELITUNG,Barang Pecah Belah dan Peralatan Makan Minum,0.0,0.08905209342767328,0.2885189034480158
2026-07-01,DKI JAKARTA,Tekstil Rumah Tangga,0.0,-0.15936159673540296,0.026125808295475034
2026-07-01,KALIMANTAN BARAT,Tekstil Rumah Tangga,0.0,-0.211720064477932,0.016042409749214476
2026-07-01,KALIMANTAN BARAT,Total,0.06,-0.1567054906503902,-0.016325921280241698
2026-07-01,RIAU,Barang Pecah Belah dan Peralatan Makan Minum,0.16,0.3133169915913836,0.10921569693286029
2026-07-01,PAPUA BARAT,Barang Pecah Belah dan Peralatan Makan Minum,0.0,0.22979218554957548,0.21410714843275333
2026-07-01,DI YOGYAKARTA,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.24,-0.130254553095293,0.29417141623183674
2026-07-01,PAPUA PEGUNUNGAN,Furnitur Perlengkapan dan Karpet,0.0,0.13549950431931812,0.12914579985010702
2026-07-01,JAWA TENGAH,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.02,-0.10426862624825084,0.26257880626428487
2026-07-01,KALIMANTAN SELATAN,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.07,-0.05786247099833908,0.27276220136110796
2026-07-01,INDONESIA,Peralatan dan Perlengkapan Perumahan dan Kebun,0.1,-0.1237648847284607,0.0659957645784082
2026-07-01,MALUKU,Peralatan dan Perlengkapan Perumahan dan Kebun,0.38,-0.11164451004094111,0.08519484869822927
2026-07-01,LAMPUNG,Tekstil Rumah Tangga,-0.37,-0.20165244800089432,0.05234187313383115
2026-07-01,MALUKU UTARA,Furnitur Perlengkapan dan Karpet,7.0,0.051433282579287365,0.23511581174674265
2026-07-01,PAPUA,Total,0.07,-0.12750962280365918,-0.0074421319335013225
2026-07-01,PAPUA SELATAN,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.16,0.19451374706840419,0.13989271726668048
2026-07-01,JAWA TIMUR,Peralatan dan Perlengkapan Perumahan dan Kebun,0.3,-0.1415963997088543,0.05573224201322072
2026-07-01,DKI JAKARTA,Peralatan dan Perlengkapan Perumahan dan Kebun,0.84,-0.10208814163576996,0.09075135968174758
2026-07-01,BANTEN,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.51,-0.10425872945445214,0.30313586001316206
2026-07-01,KALIMANTAN UTARA,Peralatan Rumah Tangga,0.26,-0.04870569727931162,0.1550467439625756
2026-07-01,ACEH,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.69,-0.05409129233953003,0.3101202706456393
2026-07-01,SULAWESI UTARA,Total,-0.1,0.19038855396771304,0.0028127210821341786
2026-07-01,NUSA TENGGARA BARAT,Peralatan dan Perlengkapan Perumahan dan Kebun,0.12,-0.0924254404533631,0.07093373267723041
2026-07-01,SUMATERA BARAT,Barang Pecah Belah dan Peralatan Makan Minum,0.0,0.43222193514589513,0.1260751653186339
2026-07-01,KALIMANTAN SELATAN,Furnitur Perlengkapan dan Karpet,0.35,-0.05209839984905251,0.25228971410751044
2026-07-01,SULAWESI TENGGARA,Furnitur Perlengkapan dan Karpet,0.04,0.2819474505045516,0.1237216636954249
2026-07-01,BALI,Furnitur Perlengkapan dan Karpet,0.0,-0.036924891192052556,0.2355174535726021
2026-07-01,JAWA TENGAH,Barang Pecah Belah dan Peralatan Makan Minum,0.07,-0.02527225313727577,0.29960626377089516
2026-07-01,MALUKU UTARA,Peralatan Rumah Tangga,0.83,-0.004984854271663508,0.15380620811268528
2026-07-01,PAPUA,Tekstil Rumah Tangga,0.0,-0.15004600750590136,0.022950354404686263
2026-07-01,KEPULAUAN BANGKA BELITUNG,Total,0.08,-0.16506769678631095,-0.0014414984674782916
2026-07-01,GORONTALO,Total,-0.37,-0.1167949741043035,-0.010293384602253625
2026-07-01,PAPUA SELATAN,Furnitur Perlengkapan dan Karpet,0.0,0.1519636823429149,0.10429859231385152
2026-07-01,SUMATERA SELATAN,Furnitur Perlengkapan dan Karpet,0.0,0.3733741164860387,0.1575810072820872
2026-07-01,SULAWESI BARAT,Peralatan dan Perlengkapan Perumahan dan Kebun,0.0,0.10306472956059132,0.027918793351607518
2026-07-01,SULAWESI SELATAN,Total,0.02,0.06230801017850318,-0.015211523206990957
2026-07-01,KALIMANTAN SELATAN,Barang Pecah Belah dan Peralatan Makan Minum,-0.01,0.017711403022209637,0.2954939349465914
2026-07-01,SULAWESI UTARA,Peralatan Rumah Tangga,0.22,0.3019850717521475,0.12053338690126378
2026-07-01,JAMBI,Furnitur Perlengkapan dan Karpet,0.0,-0.09688917557373067,0.2135580374150123
2026-07-01,LAMPUNG,Total,0.13,-0.16198252377690814,0.01487548347289011
2026-07-01,BENGKULU,Total,0.1,-0.0752142783533376,0.0019729202944595847
2026-07-01,KALIMANTAN UTARA,Peralatan dan Perlengkapan Perumahan dan Kebun,0.0,-0.13480821163244094,0.06351499724360718
2026-07-01,BENGKULU,Barang Pecah Belah dan Peralatan Makan Minum,0.11,-0.022976863367391687,0.35006330659676244
2026-07-01,SUMATERA UTARA,Furnitur Perlengkapan dan Karpet,0.18,0.4083067929947415,0.16768698017213732
2026-07-01,PAPUA SELATAN,Barang Pecah Belah dan Peralatan Makan Minum,0.0,0.27931863162301873,0.15471372007351505
2026-07-01,PAPUA BARAT,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,1.15,0.14728053794774176,0.19434404618302373
2026-08-01,RIAU,Barang Pecah Belah dan Peralatan Makan Minum,0.16,0.34962104238106484,0.13822344266065592
2026-08-01,KEPULAUAN BANGKA BELITUNG,Barang Pecah Belah dan Peralatan Makan Minum,0.0,0.13534384277092748,0.29166235763104953
2026-08-01,NUSA TENGGARA BARAT,Peralatan Rumah Tangga,0.02,0.07409184603760899,0.10050838902029349
2026-08-01,SULAWESI TENGGARA,Furnitur Perlengkapan dan Karpet,0.04,0.32938821125669016,0.16150326109294208
2026-08-01,JAMBI,Peralatan dan Perlengkapan Perumahan dan Kebun,0.0,-0.06570900346341269,0.056692670807172246
2026-08-01,ACEH,Peralatan dan Perlengkapan Perumahan dan Kebun,-0.5,0.05141316881879554,0.14864257164055186
2026-08-01,JAMBI,Furnitur Perlengkapan dan Karpet,0.0,-0.055857011113781496,0.21235610440909566
2026-08-01,DI YOGYAKARTA,Peralatan dan Perlengkapan Perumahan dan Kebun,-0.33,-0.0326777341563389,0.08846798947769957
2026-08-01,SUMATERA BARAT,Barang Pecah Belah dan Peralatan Makan Minum,0.0,0.4715469102679233,0.15773714608259706
2026-08-01,PAPUA TENGAH,Total,-0.05,0.04324413884068257,-0.04238910085480391
2026-08-01,DI YOGYAKARTA,Furnitur Perlengkapan dan Karpet,0.0,-0.06045053240203835,0.21035842440206357
2026-08-01,JAMBI,Total,-0.04,-0.0626271023139271,-0.009496220690590307
2026-08-01,MALUKU,Peralatan dan Perlengkapan Perumahan dan Kebun,0.38,-0.030129996423392313,0.09612654809470142
2026-08-01,MALUKU,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.22,0.1142387372690532,0.25408041689617566
2026-08-01,JAMBI,Barang Pecah Belah dan Peralatan Makan Minum,0.08,-0.0007341318362694693,0.3222494760773419
2026-08-01,MALUKU,Total,0.09,-0.07771339422076018,0.0016105518198275826
2026-08-01,SUMATERA BARAT,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.43,0.39426687461885557,0.17345469177536146
2026-08-01,MALUKU,Tekstil Rumah Tangga,-1.23,-0.10683109885472142,0.051527210733375045
2026-08-01,RIAU,Peralatan Rumah Tangga,0.04,0.2052314287582444,0.09999050024689701
2026-08-01,RIAU,Tekstil Rumah Tangga,0.0,0.07663538153527405,0.0032348542417019732
2026-08-01,KALIMANTAN UTARA,Furnitur Perlengkapan dan Karpet,0.43,0.04008614271650934,0.2627673499820111
2026-08-01,INDONESIA,Tekstil Rumah Tangga,-0.11,-0.10847004463111354,0.03417387365531091
2026-08-01,KEPULAUAN BANGKA BELITUNG,Peralatan dan Perlengkapan Perumahan dan Kebun,0.01,-0.05073017165126181,0.08983281854519279
2026-08-01,KEPULAUAN BANGKA BELITUNG,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.12,0.06229067711003289,0.2986759437744002
2026-08-01,KALIMANTAN TIMUR,Peralatan Rumah Tangga,-0.1,0.008421490253260444,0.14523908299226176
2026-08-01,ACEH,Tekstil Rumah Tangga,-0.64,0.010262339100433948,0.07255753503385695
2026-08-01,RIAU,Peralatan dan Perlengkapan Perumahan dan Kebun,0.04,0.1433337918207993,0.04487919355214601
2026-08-01,MALUKU UTARA,Peralatan Rumah Tangga,0.83,0.06333911809368509,0.11666921280558981
2026-08-01,MALUKU UTARA,Peralatan dan Perlengkapan Perumahan dan Kebun,0.0,-0.02115038338934916,0.08184323575720348
2026-08-01,NUSA TENGGARA BARAT,Barang Pecah Belah dan Peralatan Makan Minum,0.12,0.2214643100985736,0.25629117276404656
2026-08-01,SULAWESI TENGAH,Total,0.11,0.17021945693730878,-0.014280393586098686
2026-08-01,BENGKULU,Total,0.1,-0.008297500933339919,0.01234062409602596
2026-08-01,SULAWESI UTARA,Barang Pecah Belah dan Peralatan Makan Minum,0.02,0.4480056053772099,0.15041977247458624
2026-08-01,SULAWESI TENGGARA,Peralatan dan Perlengkapan Perumahan dan Kebun,0.16,0.28759185318302194,0.07258364530634293
2026-08-01,SULAWESI BARAT,Barang Pecah Belah dan Peralatan Makan Minum,0.13,0.36720017446251596,0.1293916491604308
2026-08-01,MALUKU UTARA,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.27,0.13052022453900314,0.24221164744187748
2026-08-01,KEPULAUAN RIAU,Total,0.58,-0.08410892541815862,0.0008471564896446737
2026-08-01,SUMATERA UTARA,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.01,0.4498730200413146,0.18790818822588282
2026-08-01,KEPULAUAN BANGKA BELITUNG,Peralatan Rumah Tangga,0.07,0.02540105816361482,0.14746718358656027
2026-08-01,KALIMANTAN UTARA,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.31,0.04412630989476973,0.2980137330041789
2026-08-01,BANTEN,Peralatan dan Perlengkapan Perumahan dan Kebun,-1.41,0.0015120547410756302,0.12260638815980998
2026-08-01,MALUKU,Furnitur Perlengkapan dan Karpet,0.04,0.09391934597740281,0.2262002939611006
2026-08-01,BANTEN,Tekstil Rumah Tangga,-1.6,-0.03910667936307455,0.060318040242869464
2026-08-01,KALIMANTAN UTARA,Total,0.19,-0.08625505624502416,-0.008606626694677377
2026-08-01,JAMBI,Peralatan Rumah Tangga,0.12,-0.030906545622459092,0.11743980096849307
2026-08-01,SUMATERA UTARA,Peralatan Rumah Tangga,0.07,0.4833588413052379,0.21272180622189948
2026-08-01,KALIMANTAN TIMUR,Tekstil Rumah Tangga,0.01,-0.12849729653892616,0.04513024095680243
2026-08-01,BENGKULU,Peralatan dan Perlengkapan Perumahan dan Kebun,-0.28,-0.017360674093412243,0.10375685082619288
2026-08-01,RIAU,Total,-0.17,0.0699815753674411,-0.03308777751164341
2026-08-01,MALUKU UTARA,Barang Pecah Belah dan Peralatan Makan Minum,1.42,0.20494894145240572,0.25970515432332086
2026-08-01,SULAWESI TENGGARA,Total,0.13,0.2105503281804726,-0.008551308325739554
2026-08-01,DI YOGYAKARTA,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.24,-0.10159216680764338,0.28922821601869486
2026-08-01,KEPULAUAN BANGKA BELITUNG,Furnitur Perlengkapan dan Karpet,0.0,0.05384682385240147,0.2620605917814941
2026-08-01,SUMATERA UTARA,Furnitur Perlengkapan dan Karpet,0.18,0.45558871344953467,0.22040120522164727
2026-08-01,SULAWESI TENGGARA,Barang Pecah Belah dan Peralatan Makan Minum,0.31,0.42592995357217056,0.14267361034047057
2026-08-01,SUMATERA UTARA,Barang Pecah Belah dan Peralatan Makan Minum,0.03,0.5234198504892813,0.16861489592986975
2026-08-01,SULAWESI TENGGARA,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.32,0.34627838308946046,0.15466104200208206
2026-08-01,SULAWESI TENGGARA,Tekstil Rumah Tangga,-0.18,0.23445570166851404,0.027809321482754418
2026-08-01,KALIMANTAN UTARA,Barang Pecah Belah dan Peralatan Makan Minum,2.57,0.1173818371382307,0.3058250277702097
2026-08-01,JAMBI,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.13,-0.08615549706527936,0.27936576270130975
2026-08-01,ACEH,Furnitur Perlengkapan dan Karpet,0.64,0.0022402277675350746,0.21930312507053404
2026-08-01,ACEH,Peralatan Rumah Tangga,3.27,0.059290658621284464,0.1635187097631063
2026-08-01,SULAWESI TENGGARA,Peralatan Rumah Tangga,-0.17,0.3215057770730052,0.1486941498819576
2026-08-01,NUSA TENGGARA BARAT,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.13,0.14630138981001117,0.23238528576229386
2026-08-01,BENGKULU,Tekstil Rumah Tangga,0.0,-0.05851471766468741,0.05805485241736397
2026-08-01,SUMATERA UTARA,Total,0.03,0.40645323797639854,0.030676240140212446
2026-08-01,JAMBI,Tekstil Rumah Tangga,0.0,-0.11554062330468362,0.029898519913035826
2026-08-01,INDONESIA,Peralatan dan Perlengkapan Perumahan dan Kebun,0.1,-0.0609869019673841,0.05786006820577677
2026-08-01,RIAU,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,-0.32,0.2688199841602934,0.1475389379413173
2026-08-01,KALIMANTAN UTARA,Peralatan Rumah Tangga,0.26,0.016760388085208078,0.14674733427798423
2026-08-01,PAPUA TENGAH,Tekstil Rumah Tangga,0.0,0.04582540665355417,-0.0026814264612933514
2026-08-01,MALUKU UTARA,Furnitur Perlengkapan dan Karpet,7.0,0.10688452192900932,0.2108856774492062
2026-08-01,KALIMANTAN TIMUR,Peralatan dan Perlengkapan Perumahan dan Kebun,0.15,-0.06027277716710877,0.07987298738568238
2026-08-01,MALUKU,Peralatan Rumah Tangga,-0.02,0.05321315458910725,0.13243011753799813
2026-08-01,KEPULAUAN RIAU,Tekstil Rumah Tangga,0.0,-0.11898658484444447,0.05689756387377745
2026-08-01,RIAU,Furnitur Perlengkapan dan Karpet,0.12,0.2386721997917558,0.12795352074118835
2026-08-01,NUSA TENGGARA BARAT,Furnitur Perlengkapan dan Karpet,0.07,0.11976171431554938,0.19699008418232553
2026-08-01,INDONESIA,Peralatan Rumah Tangga,0.1,-0.030963521502707536,0.11916548641670396
2026-08-01,DI YOGYAKARTA,Peralatan Rumah Tangga,0.34,-0.015124601440698271,0.13334238662853234
2026-08-01,DI YOGYAKARTA,Barang Pecah Belah dan Peralatan Makan Minum,0.12,-0.0034774795107868073,0.3572074549248385
2026-08-01,KALIMANTAN TIMUR,Total,0.0,-0.08603773073634535,-0.010313362476379928
2026-08-01,INDONESIA,Total,0.1,-0.05525107633332915,-0.007768202926037332
2026-08-01,MALUKU UTARA,Total,1.34,-0.07252475102470335,-0.006215260616773133
2026-08-01,LAMPUNG,Furnitur Perlengkapan dan Karpet,0.03,0.08078175899838946,0.24168818607869166
2026-08-01,KALIMANTAN UTARA,Peralatan dan Perlengkapan Perumahan dan Kebun,0.0,-0.05587553477146834,0.08477599277220407
2026-08-01,ACEH,Barang Pecah Belah dan Peralatan Makan Minum,2.01,0.0707128033754909,0.37865099347089815
2026-08-01,PAPUA TENGAH,Peralatan Rumah Tangga,-0.31,0.18252592665561984,0.0940509680368948
2026-08-01,KALIMANTAN UTARA,Tekstil Rumah Tangga,0.02,-0.12634334276241255,0.04968069956534235
2026-08-01,MALUKU UTARA,Tekstil Rumah Tangga,7.11,-0.09857585588357587,0.04271436539593257
2026-08-01,PAPUA TENGAH,Peralatan dan Perlengkapan Perumahan dan Kebun,0.0,0.1151897530422783,0.04711822373631555
2026-08-01,SULAWESI SELATAN,Barang Pecah Belah dan Peralatan Makan Minum,0.11,0.3856719707286711,0.12620534172429546
2026-08-01,NUSA TENGGARA BARAT,Peralatan dan Perlengkapan Perumahan dan Kebun,0.12,-0.010849870110130055,0.06884005703967158
2026-08-01,KALIMANTAN BARAT,Total,0.06,-0.0809344468398141,-0.011310118897320337
2026-08-01,SULAWESI UTARA,Furnitur Perlengkapan dan Karpet,0.34,0.35733015510520794,0.17638819098096128
2026-08-01,SULAWESI SELATAN,Tekstil Rumah Tangga,-0.47,0.14848100032647515,0.016342323956397425
2026-08-01,SULAWESI UTARA,Peralatan dan Perlengkapan Perumahan dan Kebun,0.62,0.33195994716900223,0.09017280869291236
2026-08-01,GORONTALO,Tekstil Rumah Tangga,0.0,-0.09951450127320705,0.039236002811106285
2026-08-01,PAPUA BARAT,Furnitur Perlengkapan dan Karpet,0.08,0.15919180486500828,0.1761126097246196
2026-08-01,BALI,Peralatan Rumah Tangga,0.31,0.033686276272339555,0.15579237826594663
2026-08-01,DKI JAKARTA,Tekstil Rumah Tangga,0.0,-0.08840227801599276,0.04699069694969357
2026-08-01,KALIMANTAN BARAT,Tekstil Rumah Tangga,0.0,-0.12937483968796393,0.034923542733927254
2026-08-01,SULAWESI UTARA,Total,-0.1,0.25438196189407414,-0.0006242920675646468
2026-08-01,BENGKULU,Barang Pecah Belah dan Peralatan Makan Minum,0.11,0.0066889301409087665,0.3637474038639047
2026-08-01,JAWA TENGAH,Furnitur Perlengkapan dan Karpet,0.04,-0.03796554418600273,0.2222713820503445
2026-08-01,PAPUA BARAT,Peralatan Rumah Tangga,0.17,0.1118326638639413,0.07613292736805857
2026-08-01,SUMATERA SELATAN,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,0.04,0.42106948030629177,0.18024743501311632
2026-08-01,KALIMANTAN BARAT,Peralatan dan Perlengkapan Perumahan dan Kebun,0.0,-0.06887418397892908,0.06860966147067188
2026-08-01,LAMPUNG,Peralatan dan Perlengkapan Perumahan dan Kebun,0.36,-0.03795977034239151,0.09886341349466723
2026-08-01,JAWA TENGAH,Peralatan Rumah Tangga,-0.07,-0.025124521676568534,0.12947334922741668
2026-08-01,PAPUA BARAT,Peralatan dan Perlengkapan Perumahan dan Kebun,0.18,0.02993731935835875,0.047908282551661546
2026-08-01,SULAWESI SELATAN,Peralatan dan Perlengkapan Perumahan dan Kebun,0.11,0.20892579831907732,0.05636251495027045
2026-08-01,SUMATERA BARAT,Peralatan dan Perlengkapan Perumahan dan Kebun,0.83,0.37968695049143797,0.10843663431923123
2026-08-01,KALIMANTAN BARAT,Peralatan Rumah Tangga,0.01,-0.013979964714318172,0.137549214642844
2026-08-01,SULAWESI BARAT,Tekstil Rumah Tangga,0.16,0.11082122543581896,0.009940681330302598
2026-08-01,PAPUA PEGUNUNGAN,Total,0.0,-0.0009553717635899517,-0.052721042108356445
2026-08-01,PAPUA BARAT,Tekstil Rumah Tangga,0.0,-0.046544517016977593,0.01038722051206728
2026-08-01,PAPUA BARAT,Barang dan Layanan untuk Pemeliharaan Rumah Tangga Rutin,1.15,0.1915035269967742,0.20833772814988424
2026-08-01,SULAWESI BARAT,Peralatan dan Perlengkapan Perumahan dan Kebun,0.0,0.17453827314189674,0.0493944444008777
